Donor_id,Amount,Project_id
UD43480,49.00,53451797205397426ZX73220
UD43481,76.00,53942163223412376FY38671
UD43482,94.00,53409764668630184JS10893
UD43483,68.00,53516889703223512TY53599
UD43484,52.00,53364121194620981ZH56951
UD43485,99.00,53218758194175457EB92573
UD43486,92.00,53498611046989435SP32879
UD43487,49.00,53376139435387726QP88849
UD43488,50.00,53196690676527882BH94795
UD43489,97.00,53828226112858618IM89239
UD43490,45.00,53278527125828468VQ88625
UD43491,47.00,53212596022990019VN71016
UD43492,52.00,53326870583355655AV77526
UD43493,60.00,53436678522464301FX98128
UD43494,71.00,53872013471180531VT89385
UD43495,93.00,53880461815847598GT55908
UD43496,33.00,53451300864203334EA97257
UD43497,30.00,53142125553973059XN36160
UD43498,67.00,53235650013160956PV13198
UD43499,98.00,53256618006360529DB33978
UD43500,10.00,53825929735490280JQ54690
UD43501,83.00,53552668133259704KL55920
UD43502,23.00,53842554502045979AW53798
UD43503,36.00,53864083241031529ZF32279
UD43504,85.00,53788118857617437PL10330
UD43505,57.00,53555620734520242QS43718
UD43506,63.00,53924643234013962GK82844
UD43507,58.00,53400666404050447AI90624
UD43508,40.00,53998422553680808NG48682
UD43509,25.00,53369637541902082OA74523
UD43510,39.00,53835389830222878EC28227
UD43511,35.00,53137348265964926JX20338
UD43512,20.00,53989863664019387ST77804
UD43513,79.00,53758700501834659EX51647
UD43514,46.00,53533223173781657NZ45681
UD43515,16.00,53525739956761595DW31430
UD43516,88.00,53119368394273388WV41929
UD43517,90.00,53336142066703309HT30855
UD43518,48.00,53580457446768036AF72817
UD43519,97.00,53159329553831023WA97260
UD43520,10.00,53899341872594532IM24444
UD43521,78.00,53612068088170403FS94815
UD43522,90.00,53620319241586048EC39903
UD43523,91.00,53239697865348627SV96815
UD43524,40.00,53526229752760946GI28189
UD43525,10.00,53486065666656893WO23926
UD43526,43.00,53782240296450786LH63018
UD43527,19.00,53144126619423976LW31085
UD43528,49.00,53790639127579056ZY90121
UD43529,45.00,53256217658431747PB47768
UD43530,33.00,53177430937584044GN29086
UD43531,95.00,53268180874323282SC81665
UD43532,82.00,53295734229444978KL36515
UD43533,82.00,53510214338294216CY72870
UD43534,42.00,53693435889677485OB81354
UD43535,31.00,53757730178267819CD67582
UD43536,13.00,53725145109406308JA31525
UD43537,36.00,53753544474859857CU53740
UD43538,47.00,53292361115220814VV16411
UD43539,99.00,53328994331570877LP32472
UD43540,88.00,53787855088748340LX19960
UD43541,94.00,53482648656207024TB10267
UD43542,80.00,53450497645575193DG41425
UD43543,93.00,53588840026631933NO42781
UD43544,25.00,53661817950240402OH16368
UD43545,24.00,53901180906342870MQ66959
UD43546,83.00,53350038668180601JW57634
UD43547,71.00,53268055875303648FM60479
UD43548,21.00,53623643901910801KD13873
UD43549,29.00,53280169720345920EH32065
UD43550,39.00,53680555011543378CL91358
UD43551,68.00,53790033352592121OJ69801
UD43552,87.00,53295224343967316FU80769
UD43553,52.00,53725370677346921HA46365
UD43554,75.00,53641521517656970SN40387
UD43555,89.00,53313485949318786HX57900
UD43556,19.00,53874316961870944NL45056
UD43557,30.00,53184142603310402TN63690
UD43558,17.00,53749978878291961PL42049
UD43559,87.00,53863650684920917GI80090
UD43560,29.00,53372454072544156LF18098
UD43561,21.00,53498948951950023MP69878
UD43562,83.00,53836311814790577HB31612
UD43563,54.00,53317267369408293UR30406
UD43564,69.00,53141157141053237TS76189
UD43565,13.00,53755852954346103TJ84088
UD43566,84.00,53322402793853197TN62509
UD43567,92.00,53644669973505416XB58432
UD43568,14.00,53134314590656284BO70604
UD43569,32.00,53887123929421356RE84323
UD43570,15.00,53870897730773693KY77941
UD43571,96.00,53272765892644384EM29305
UD43572,35.00,53769937331706704IX97357
UD43573,87.00,53804292202583341ZQ13623
UD43574,59.00,53269548632014512PL46360
UD43575,16.00,53914087472820199YZ82171
UD43576,10.00,53217404231150666SK10549
UD43577,71.00,53191716871335545RR81857
UD43578,88.00,53105523392737581RX71625
UD43579,56.00,53874513774051539AM30147
UD43580,52.00,53229687548747812TW72987
UD43581,84.00,53166623422466794EQ99621
UD43582,53.00,53675985577202331YW68315
UD43583,67.00,53916194351633197SM14998
UD43584,52.00,53896100829068027CO61283
UD43585,84.00,53758415769154553KG33222
UD43586,17.00,53399543957515018UL81680
UD43587,14.00,53760355268719538OJ15249
UD43588,86.00,53574790115353515YR88382
UD43589,73.00,53257066451258257MC78492
UD43590,12.00,53994292608274758LK35804
UD43591,98.00,53839472944651271IZ91547
UD43592,77.00,53703367765860490SA58997
UD43593,97.00,53416833665826507VM37227
UD43594,55.00,53144980077485999JA82696
UD43595,67.00,53556894075578534DR73379
UD43596,29.00,53158063191154716CR51897
UD43597,20.00,53294744501213032VY38619
UD43598,20.00,53139206536746120UG86017
UD43599,83.00,53493898380480882VW75042
UD43600,73.00,53908402080672142JN94618
UD43601,79.00,53118642064469456DD95103
UD43602,62.00,53345639732033069EB33840
UD43603,32.00,53733807853064224FK75347
UD43604,97.00,53630245561903824QH85575
UD43605,59.00,53982002027454477BN81939
UD43606,82.00,53748616237334184HM13465
UD43607,82.00,53371116796541503OW29080
UD43608,72.00,53259264191086924VN87564
UD43609,30.00,53910603943386568IJ62704
UD43610,17.00,53850592328423206IS91786
UD43611,70.00,53397258828778097WT23600
UD43612,56.00,53435716488021145CE64496
UD43613,87.00,53570599638065260CQ56193
UD43614,48.00,53436959411775633ZC23706
UD43615,84.00,53602873090044165MX94688
UD43616,88.00,53532686685538038CI85981
UD43617,67.00,53253940597280539ZD79586
UD43618,71.00,53259077239717903PB61196
UD43619,86.00,53533571233851974QS19681
UD43620,13.00,53449415653218773RW75941
UD43621,20.00,53129767842718727WJ44046
UD43622,91.00,53503759118044297TH27315
UD43623,82.00,53303395578273405FX24996
UD43624,70.00,53373339982201243MA59242
UD43625,25.00,53155103690230751DQ92788
UD43626,71.00,53149492129280466UY13249
UD43627,22.00,53440139968448993BY13958
UD43628,94.00,53928912496713432BD32263
UD43629,37.00,53726050636478839US56882
UD43630,67.00,53702272843630790ID10438
UD43631,62.00,53696462098824227GA80424
UD43632,86.00,53490278020902187IQ72056
UD43633,39.00,53288483825012817AB81538
UD43634,31.00,53848169759244513PI87982
UD43635,24.00,53270403416918939HY27535
UD43636,76.00,53185940811741996JM11165
UD43637,41.00,53551432500702175LX16596
UD43638,78.00,53326584752371110BS27442
UD43639,39.00,53914341561996238QD46110
UD43640,97.00,53825017980230632ZZ90252
UD43641,19.00,53984578603688500NR11017
UD43642,28.00,53972051369538033WS25806
UD43643,80.00,53812832886164877SB69619
UD43644,85.00,53865099694086649CJ13810
UD43645,19.00,53493138598896925UT50733
UD43646,44.00,53584577229567285LC45536
UD43647,29.00,53118419906083737DR86356
UD43648,33.00,53232763614807502VG50048
UD43649,24.00,53177444778359494ZQ35820
UD43650,67.00,53736944704048307SS90451
UD43651,31.00,53631807362615533YG86712
UD43652,83.00,53373445942081808LX56315
UD43653,33.00,53622163334032564WG16779
UD43654,12.00,53483147042706848WY50181
UD43655,21.00,53801640330807663RI54077
UD43656,84.00,53508752057865433MP19530
UD43657,54.00,53366755491536902PW13075
UD43658,69.00,53642858480280635LG10758
UD43659,34.00,53860537667765415UW82765
UD43660,80.00,53380307571931049HJ49635
UD43661,78.00,53310773631380507AL86228
UD43662,30.00,53191058009706301SX80188
UD43663,88.00,53154193304168748KL24686
UD43664,33.00,53904944241548401CG40526
UD43665,42.00,53696818015951189BL77708
UD43666,99.00,53313828340024318KT48901
UD43667,98.00,53947959325479394BJ41071
UD43668,94.00,53386900376646573DW96354
UD43669,73.00,53742009982323891JR50594
UD43670,64.00,53188107327380867EW96722
UD43671,99.00,53988669991476686EK97270
UD43672,97.00,53760900606450040HN39163
UD43673,71.00,53532525765570057SH10939
UD43674,96.00,53418079618886787VG35994
UD43675,38.00,53371720559207699SI24339
UD43676,82.00,53942548062443086XR69559
UD43677,72.00,53113500957528566OO29198
UD43678,22.00,53636612049851116VO17781
UD43679,67.00,53324918950576567EX25985
UD43680,24.00,53980284150506753YE14383
UD43681,18.00,53768368798721511RP41186
UD43682,32.00,53584971344429833PY95143
UD43683,22.00,53566929515191422IE90147
UD43684,24.00,53508849849438945FB96005
UD43685,50.00,53117075553324534BM72145
UD43686,63.00,53182326419550536GL44390
UD43687,61.00,53110244655722982FL49159
UD43688,78.00,53505477682886946TP16281
UD43689,61.00,53207602392371650ZJ18602
UD43690,71.00,53324152731750187SL10306
UD43691,42.00,53554833665058010ZQ36690
UD43692,94.00,53484398459986141KJ37173
UD43693,58.00,53370633613320170YH73005
UD43694,48.00,53760150093782063CR53811
UD43695,54.00,53798365196627420LZ43121
UD43696,45.00,53457095974322115EN96432
UD43697,66.00,53801728523106934WK34616
UD43698,56.00,53660852826172316PU54025
UD43699,32.00,53456008320237662XC95663
UD43700,77.00,53856781678809228KF92120
UD43701,10.00,53164683726464348GK45098
UD43702,40.00,53147866939639079NK97202
UD43703,42.00,53157453478994989VV86046
UD43704,56.00,53929300734763088ZO49931
UD43705,35.00,53942065732540564CS50526
UD43706,42.00,53460061480058807ZT69330
UD43707,34.00,53520909582128404HU84152
UD43708,85.00,53739534655546155WY21230
UD43709,59.00,53255630548639844VT16615
UD43710,44.00,53381087560129992IW91235
UD43711,25.00,53775524333538239NJ16145
UD43712,51.00,53260394626127544TU21899
UD43713,24.00,53964026100543665IA97044
UD43714,62.00,53884788217426842HM63161
UD43715,76.00,53861899354989384LV97984
UD43716,93.00,53486378491692621NW79303
UD43717,18.00,53411598880332761SX51256
UD43718,98.00,53332427832701143GG11659
UD43719,53.00,53668914371058206CV69288
UD43720,21.00,53262960943195443MH41205
UD43721,26.00,53370406872306621AT30894
UD43722,21.00,53209748815005571HR69974
UD43723,17.00,53266565604326954IB28855
UD43724,27.00,53883785446155138OM77070
UD43725,51.00,53107162262081738VI12890
UD43726,75.00,53990554472219780BG20155
UD43727,32.00,53404633630756919EI10705
UD43728,72.00,53618485895858461LF41652
UD43729,78.00,53969466463279433DD51605
UD43730,86.00,53311204434671654QR40506
UD43731,42.00,53678168422743320XR52496
UD43732,51.00,53597586107844311YJ29916
UD43733,65.00,53706219288277533FG42246
UD43734,61.00,53844846666653549QG28716
UD43735,99.00,53827380401525455VR25070
UD43736,90.00,53123247464462133NI66326
UD43737,17.00,53774505765298088GN96036
UD43738,52.00,53447571864908240YU86462
UD43739,82.00,53598754072981094FJ31685
UD43740,25.00,53720783199794930EY67250
UD43741,88.00,53463330900782774HK35045
UD43742,89.00,53128383124088998US43776
UD43743,71.00,53943990224983286EP39963
UD43744,78.00,53803625791517720XX89898
UD43745,66.00,53894511377350321KQ55797
UD43746,50.00,53135605886092390NR42553
UD43747,61.00,53251066331943606XK46811
UD43748,53.00,53925451144564766NP37284
UD43749,35.00,53436572483741838TX22536
UD43750,59.00,53948364489248178SM14425
UD43751,73.00,53195813310028074YY95816
UD43752,12.00,53796444108027885AN72190
UD43753,41.00,53799309992192285CJ14772
UD43754,10.00,53926494801029368PZ21706
UD43755,74.00,53643580458652767GO26190
UD43756,84.00,53246319555395480EF58885
UD43757,81.00,53894597809576426GE77444
UD43758,39.00,53351565233934614SI33817
UD43759,25.00,53808990986479558LA52813
UD43760,66.00,53453330736348507MQ49456
UD43761,96.00,53589183602656293ZT94488
UD43762,95.00,53550150675389089EV33515
UD43763,22.00,53355655556260753IF93714
UD43764,64.00,53292241821087627ZN21003
UD43765,94.00,53929195093469302ZX72446
UD43766,56.00,53823596366480744WI76052
UD43767,67.00,53415439856186368VN23780
UD43768,50.00,53441213700649668NI82389
UD43769,21.00,53986155192792481NO23025
UD43770,36.00,53201512884038359JE15423
UD43771,86.00,53889057975532794QT52708
UD43772,26.00,53892185831830384MP77447
UD43773,79.00,53792179365879583VO31556
UD43774,27.00,53472399764575169CP74590
UD43775,84.00,53304351656506968BO94940
UD43776,13.00,53252790687831590DY98533
UD43777,10.00,53141025432957404XD69188
UD43778,47.00,53932871929338845ZS93845
UD43779,19.00,53790852811284193PN20382
UD43780,33.00,53545822659187192DP58932
UD43781,66.00,53669447056027444QG99275
UD43782,69.00,53587090768491566VA44450
UD43783,62.00,53547795860994017MN84042
UD43784,51.00,53236951151632972QZ92251
UD43785,65.00,53615946761788376TT99908
UD43786,51.00,53840534680453109EE49351
UD43787,10.00,53536835880739450QO48555
UD43788,93.00,53459274123356142NI59541
UD43789,33.00,53706117221615230US23495
UD43790,88.00,53843333007412533PC96548
UD43791,16.00,53525388556674238CC79802
UD43792,85.00,53865390744705254DR45530
UD43793,60.00,53511796035705959YB20643
UD43794,37.00,53576268452113708OD28910
UD43795,63.00,53568727423282945BP44436
UD43796,50.00,53706477817358653CP31734
UD43797,26.00,53382158299446759JD95611
UD43798,95.00,53162933328827474AU28492
UD43799,71.00,53938819987619407ND77994
UD43800,30.00,53961016944198343UN59835
UD43801,29.00,53672016922606945YX61546
UD43802,56.00,53161589781621990MV91710
UD43803,61.00,53111053531678643HX83234
UD43804,27.00,53519776253858161ZL79337
UD43805,66.00,53854047262930259JO57183
UD43806,91.00,53768873377082902ZR34383
UD43807,44.00,53347243853758823TP62156
UD43808,37.00,53430747574313094KW83218
UD43809,23.00,53163731576868056HK56515
UD43810,10.00,53934605564593916BM34328
UD43811,52.00,53430771890092490RL81561
UD43812,13.00,53258152481343097ZN45295
UD43813,68.00,53518057555219271CA19142
UD43814,70.00,53399680546371155QT44252
UD43815,66.00,53598144813124628NT45510
UD43816,36.00,53515439190395688XD86943
UD43817,99.00,53855577764613226ME96247
UD43818,90.00,53778951715058281ER52996
UD43819,84.00,53618145550079065KH39325
UD43820,67.00,53543128653107799SQ16222
UD43821,82.00,53682159006494760AO21110
UD43822,69.00,53773409551525396DC21469
UD43823,11.00,53682209848973778AS15126
UD43824,68.00,53904789655055931FA61136
UD43825,62.00,53754329647004511VS50662
UD43826,11.00,53673857478516716FF16462
UD43827,22.00,53776439430325034HT12345
UD43828,34.00,53349851312695718CW73065
UD43829,55.00,53575517733199533CA97979
UD43830,66.00,53952953014444259TP73445
UD43831,17.00,53610954562039448BE33969
UD43832,17.00,53190542634715752YQ16298
UD43833,76.00,53457744689930016IP18206
UD43834,89.00,53491156360207789IF18603
UD43835,68.00,53125282504069082WC10073
UD43836,73.00,53115951836240838SL99107
UD43837,92.00,53750180196584654GW56854
UD43838,38.00,53495539567396737GF33244
UD43839,67.00,53168122328946930AJ89579
UD43840,97.00,53477503024374080WI20514
UD43841,39.00,53578147237724480HK15305
UD43842,57.00,53755875295942980VB43497
UD43843,77.00,53364362514284256NY41497
UD43844,42.00,53243191528963676YG24439
UD43845,34.00,53915183647799397BP87076
UD43846,52.00,53191615931516106YX54784
UD43847,46.00,53874597653418060HZ67174
UD43848,86.00,53501345689151631ZR75779
UD43849,62.00,53923883851792357NI37040
UD43850,21.00,53381021649196414MQ62257
UD43851,83.00,53775289681690618DR81861
UD43852,62.00,53511307020379532KO86566
UD43853,58.00,53572067946497196NZ30483
UD43854,13.00,53609928036231625AT97651
UD43855,20.00,53299588017764068OG49428
UD43856,56.00,53121804791989989IR42855
UD43857,91.00,53102956351744936HR39388
UD43858,44.00,53577809887093224WC35531
UD43859,60.00,53597630786088765IS83959
UD43860,82.00,53608359999307379CD28744
UD43861,77.00,53802896426918083EM40303
UD43862,26.00,53427162938587726KB35314
UD43863,45.00,53328663977223910TS82232
UD43864,19.00,53704801675360410AI30208
UD43865,11.00,53810232291514987JO50237
UD43866,23.00,53582329775909855PI80066
UD43867,71.00,53858147328069561FG40003
UD43868,58.00,53343679742808596VX53355
UD43869,47.00,53251697001338051SK50121
UD43870,16.00,53937633487291941AS41664
UD43871,91.00,53433358224761269HN99093
UD43872,99.00,53594962507273622KB19190
UD43873,68.00,53493946262673831LF57706
UD43874,19.00,53743844505319133NV86221
UD43875,76.00,53122603338136396OV47478
UD43876,91.00,53295433862518584GC56540
UD43877,89.00,53845657404473715NV50520
UD43878,25.00,53266670708199097AX80663
UD43879,73.00,53953540628867220VD37976
UD43880,29.00,53796951015023547JN30459
UD43881,47.00,53828700837389904SR29172
UD43882,88.00,53525053847994695GP40932
UD43883,31.00,53818232971769196SY85834
UD43884,44.00,53295692644565816UU33374
UD43885,26.00,53574015157497250UC56124
UD43886,88.00,53405513371607740UN46876
UD43887,39.00,53489796984280897RR80027
UD43888,72.00,53666989623173903OY21611
UD43889,51.00,53850292136458623RG60727
UD43890,32.00,53139697492185617SQ73282
UD43891,16.00,53471383700402475MF29943
UD43892,33.00,53679184467255379PI63027
UD43893,92.00,53314763621072010FF87250
UD43894,68.00,53444691970402401HW20433
UD43895,51.00,53811246566951418ON73426
UD43896,48.00,53770748345335033XZ63923
UD43897,12.00,53366583932385508TG60320
UD43898,45.00,53996691403509068GU28305
UD43899,61.00,53622043357532580SL76544
UD43900,39.00,53877741981496133QM86701
UD43901,77.00,53376579933044965UW46748
UD43902,84.00,53510137103460626SJ41085
UD43903,82.00,53120878711578698UE99784
UD43904,51.00,53736897948780938CV32722
UD43905,49.00,53261527029210171IN28731
UD43906,69.00,53940385478482630YD12863
UD43907,79.00,53729842285355480YU16995
UD43908,40.00,53427641664921859DP42893
UD43909,10.00,53191997566028377SI62248
UD43910,44.00,53147884323275870JX27914
UD43911,71.00,53454877540105632VU15398
