Project_Name,Project_id,Start_date,End_date,Introduction,Project_province,Category,Status
让孩子们坐下吃饭吧,53719807410842304PR65203,2017/11/6,2017/11/7,为学校餐厅添置21套连体餐桌椅，让学生们坐下吃饭。,云南省,教育助学,3
助15岁少年重返校园,53879173482125607VU74096,2017/6/20,2017/11/7,十五岁是在校园快乐奔跑的年龄，希博却因疾病形销骨立休学,北京市,疾病救助,3
苦难中盼望的邓紫琪,53784398738285010SI10262,2017/7/5,2017/11/6,邓紫琪家庭倾尽了全力，无力支付孩子医疗费，愿大家帮帮她,北京市,疾病救助,3
让800多流浪狗存活,53272658729141976MA83232,2017/9/11,2017/11/6,为300多流浪狗建过冬狗舍，共800多流浪狗筹集生活费,陕西省,自然保护,3
天才宝贝计划,53102919829707381CQ44182,2017/8/6,2017/11/6,通过游戏、讲座等方式帮助家长进行家庭早教、体能训练。,上海市,教育助学,3
千里抢回一个命大囡,53993853622869413CH23905,2017/7/5,2017/11/5,宝宝先天肠道闭锁，肠道仅有70公分，她的亲人都不想她活,广东省,疾病救助,3
圆梦2017军事冬令营,53560593236294122VS18955,2017/8/4,2017/11/4,接收全国各地100名家庭困难的孩子，帮助他们圆梦冬令营。,山东省,教育助学,3
资助他资助你我未来,53304545358788735MT90602,2017/8/4,2017/11/4,项目主要服务山区贫困学子，让更多孩子重返校园。,广东省,教育助学,3
孤寡老人的礼包,53278191967902047VA33309,2017/8/4,2017/11/4,募捐100个爱心礼包，帮助100名孤寡老人,河北省,其他,3
七色花舍温暖的家,53677922931207078SR71818,2017/7/25,2017/11/4,温暖的小家-七色花舍，病童多为危重、病残被遗弃的孩子,天津市,疾病救助,3
留住一岁眼癌儿生命,53739687260150893SP98159,2017/10/30,2017/11/3,林嘉楠因患视网膜母细胞瘤已进行右眼摘除，仍需进行化疗,广东省,疾病救助,3
助力生态公益 ,53712954290103342PH11128,2017/8/3,2017/11/3,搭建社会组织公益生态平台，助力社会组织健康发展。,安徽省,其他,3
一群想飞的“天使”,53278359961573628FL19360,2017/8/2,2017/11/2,我们希望有更多的[天使]，勇敢走出门，实现飞翔的梦想。,福建省,其他,3
追梦少年爱心餐,53213380378593304HI95781,2017/8/2,2017/11/2,每天为黄岛区家庭困难的学生提供一份在校午餐。,山东省,教育助学,3
追梦民间公益图书馆,53732856720460447SK84275,2017/8/2,2017/11/2,建立一间民国主题、全免费、读者自助型、社区美育图书馆,江西省,教育助学,3
血癌男人渴望活下去,53228935668634666KA71403,2017/9/22,2017/11/1,为患急性髓系白血病的郑龙筹集35万移植费，盼援手相助,河北省,疾病救助,3
仁医惠民·爱在羊城,53597956876889166AK37766,2017/8/1,2017/11/1,2017年为广州市2766名特困老人提供免费医疗服务。,广东省,疾病救助,3
助贫困母亲防乳癌,53226684017127858RW79113,2017/8/1,2017/11/1,为1000名贫困地区母亲筹集乳腺癌筛查费,辽宁省,疾病救助,3
给孩子一点爱,53527923264272079LH15806,2017/6/5,2017/11/1,父母经常不在家，用独特的爱陪着孩子健康成长。,重庆市,教育助学,3
贵州娃课桌梦想计划,53903848782381437KZ51862,2017/8/4,2017/10/31,捐180元，圆贵州西部山区孩子们课桌梦想！,贵州省,教育助学,3
天声是我,53912332299780881HN26505,2017/8/17,2017/10/31,为510位热爱舞蹈的羌族妇女购买音响,四川省,其他,3
为困境高中生续航,53571767655048570PV12840,2017/7/31,2017/10/31,资助困境高中生在校生活费每月300元，全年按10个月算。,重庆市,教育助学,3
为流动儿童免费体检,53858006781584840WH98635,2017/7/3,2017/10/31,为流动儿童免费体检。,广东省,疾病救助,3
神母小正太微笑向暖,53103080587954878ZZ39282,2017/6/15,2017/10/31,5岁左鑫炎身患神母细胞瘤，急筹后期治疗费用。,北京市,疾病救助,3
珂净基金会学子计划,53722696312450988DA43734,2017/7/27,2017/10/30,学子计划是专为广西经济特困家庭孩子提供上学补助。,广西壮族自治区,教育助学,3
让流浪动物远离疾病,53241749734442771BC83704,2017/8/3,2017/10/30,80后年轻人坚持10年救助流浪动物，希望大家帮助他,辽宁省,自然保护,3
一份孝心五毛钱,53149439886679872FL34705,2017/8/8,2017/10/30, 仁爱志愿者陪九十九位老人过九九重阳节 。,吉林省,扶贫救灾,3
7-8-9元助医孤老行,53874822133237538IA94049,2017/7/28,2017/10/28,为[特殊]孤残\三无老人筹集医疗辅助费用,江苏省,疾病救助,3
消失在记忆里的胡同,53257281579962375OJ90617,2017/7/28,2017/10/28,南大街包含通州的记忆，希望它重获青春,北京市,其他,3
成就唐宝艺术梦想,53980302318726057BU89666,2017/7/28,2017/10/28,通过艺术康复的形式帮助智障糖宝实现自身价值。,江苏省,其他,3
银龄互助长者配餐,53159448609007234LQ77066,2017/8/18,2017/10/27,帮助孤寡、空巢、低收入等困难长者解决就餐问题。,广东省,其他,3
帮挽头坪小学换新颜,53817079282158358WU44389,2017/7/19,2017/10/27,帮甘肃挽头坪小学购买文体设施，更换窗户，创造美好校园,甘肃省,教育助学,3
反毒大篷车,53445571575828744TK10682,2017/7/27,2017/10/27,移动禁毒教育基地进社区，[零]距离知毒识害、防毒拒毒。,广东省,其他,3
我为大山孩子添床被,53477456631211507WB50217,2017/8/11,2017/10/26,解决学生上学道路艰险，补齐贫困落后地区家庭短板。,云南省,教育助学,3
山里的孩子爱唱歌,53192952277122107BC67458,2017/2/14,2017/10/25,让民族地区孩子安心地唱歌、自信地唱歌、走出大山来唱歌。,广东省,教育助学,3
月饼圆圆情义满满,53213726812295337RR77424,2017/8/16,2017/10/25,为低保、高龄、独居或空巢长者赠送月饼并进行探访活动。,广东省,扶贫救灾,3
悉心陪伴圆就业梦,53893892180442272AE49062,2017/8/8,2017/10/24,本项目为特殊人士提供六大类职业技能实训,广东省,其他,3
男孩捡百双废弃手套,53948210454633403PB92024,2017/8/16,2017/10/24,怕残疾爸爸手受伤 男孩捡百双废弃手套,山西省,其他,3
戍边战士遭血癌缠身,53694964895549342UT50038,2017/6/28,2017/10/24,戍边战士姚文吉患急淋白血病，急筹后续移植费用。,北京市,疾病救助,3
爱心接力维族瓷娃娃,53555571921612785PP73266,2017/5/3,2017/10/24,喀什到天津，父亲带女儿千里求医，圆站立梦想。,天津市,疾病救助,3
残缺的梦想从这启航,53144112072625674FK37985,2017/8/8,2017/10/24,为有创业梦想的残疾人提供符合市场规律的培育和孵化。,浙江省,其他,3
志愿者服务在白沙,53282947044588867FE15596,2017/8/12,2017/10/24,为白沙街道所属社区不同群体提供实效且特色的志愿者服务。,浙江省,其他,3
优秀传统文化进社区,53679052341312425PZ62746,2017/7/31,2017/10/24,邀请优秀传统文化讲师，用中华传统美德教育引导社区居民。,江苏省,其他,3
黑暗空间你是我的眼,53689101940779296KQ73292,2017/7/29,2017/10/24,黑暗空间是由一群盲人和明眼人建立的第三空间。,浙江省,其他,3
血癌宝宝想展翼飞翔,53164405361111972HQ46317,2017/7/24,2017/10/23,不到两岁成翼身患白血病，化疗准备移植中求助。,江西省,疾病救助,3
发现乐从,53625437350284063CN73474,2017/8/16,2017/10/23,[发现乐从]——青年本土意识唤醒计划,广东省,其他,3
乡村老师需要一张床,53798021478495734BA21862,2017/10/9,2017/10/21,帮甘肃邓昌小学换办公椅和用床，让教师的办公环境更温馨。,甘肃省,教育助学,3
老马人的音乐梦,53160239546349127FN41268,2017/8/18,2017/10/21,一场社区音乐节，让普通人圆梦舞台。,四川省,其他,3
爱心责任健康城市,53613628319583791TX84461,2017/8/21,2017/10/21,爱心责任，社会健康关怀平台，打造一个爱的健康城市。,广东省,其他,3
实现来穗儿童音乐梦,53940973812408707XU35746,2017/7/21,2017/10/21,让留守及流动儿童实现自己的艺术梦想，安全快乐成长。,广东省,其他,3
爱心音乐教室援建,53190530487891603HR23108,2017/4/5,2017/10/21,为残障儿童建造爱心音乐教室，丰富孩子们的世界。,山东省,教育助学,3
妈妈，请您放下悲伤,53461074969116524XK22243,2017/9/21,2017/10/20,平凡的家庭让突如其来的恶魔打破，一家人难生存。,河北省,疾病救助,3
星儿自己走,53613912166802312RV78792,2017/7/28,2017/10/20,帮助自闭症患儿家长对患儿进行情绪疏导，促进社会融合。,广东省,教育助学,3
扶困助学--情暖职专,53790986846873932VG37860,2017/8/16,2017/10/19,为少数民族贫困学生两年在校期间的生活补助金6000元。,内蒙古自治区,教育助学,3
让好人有好报,53966096008569194LO40498,2017/8/10,2017/10/19,让好人有好报，此项目将为其减轻一定医疗负担。,江苏省,疾病救助,3
空巢老人幸福家园,53929491586831474UZ42625,2017/8/8,2017/10/19,创建和谐美满的孤寡空巢老人的幸福家园。,山东省,其他,3
留守小娃的康复愿望,53254705498064532RX70610,2017/7/27,2017/10/19,3岁金乐遭遇癌王，化疗中等待移植救命。,安徽省,疾病救助,3
久久的陪伴,53273523748347076QG30493,2017/7/19,2017/10/19,用爱与陪伴让重症、临终老人宁静祥和地走完人生最后一段路,广东省,其他,3
社会组织专才培训,53168342168271023TC66293,2017/7/19,2017/10/19,开展三十场培训，培训对象为增城区各社会组织。,广东省,其他,3
两平米的小关厕所,53781148435137234OC85844,2017/6/22,2017/10/18,帮小关教学点师生建厕所，解决师生们学校生活上的不便。,甘肃省,教育助学,3
帮治坪小学建图书室,53447219053432725IV59567,2017/8/18,2017/10/18,帮湖北治坪小学新建图书室，学生们能够有宽敞的地方看书。,湖北省,教育助学,3
帮时丰小学修缮校舍,53330938871901887OG31201,2017/8/18,2017/10/17,帮湖南省岳阳市平江县时丰小学修缮校舍。,湖南省,教育助学,3
渴望新课桌的孩子们,53707935023346055CK77733,2017/8/11,2017/10/17,帮茨坝小学更换老旧桌椅，让孩子们有一个舒适的学习环境,贵州省,教育助学,3
不会再阴暗的教室,53116901938709125RX71086,2017/7/11,2017/10/17,帮蚂蝗沟小学粉刷教室，修补漏雨屋顶，让师生们安心学习,甘肃省,教育助学,3
教室房墙开裂需修缮,53684551279287682DA31533,2017/8/18,2017/10/17,帮河南南乐闫李谷金楼小学整修房墙，给学生一个安全教室。,河南省,教育助学,3
爱，让她聆听世界,53842292287172819CP84241,2017/8/18,2017/10/17,旨在帮扶失聪儿童植入人工耳蜗以及后期维护术后康复。,辽宁省,疾病救助,3
打开被折叠的人生,53800664294272207OG65432,2017/8/14,2017/10/17,为脊柱侧弯的贫困少年筹集手术费，让他们挺起脊梁,四川省,疾病救助,3
救助贫困大病家庭,53680473888360606YR66274,2017/8/17,2017/10/17,给无法负担高额医疗费用的贫困家庭减轻负担。,四川省,疾病救助,3
小候鸟家园,53986732904233901SD67541,2017/8/4,2017/10/17,为儿童建立活动平台，改善他们缺乏陪伴和照顾的现状。,陕西省,教育助学,3
光伏电站暖万家,53425046892210324CB95323,2017/8/18,2017/10/17,通过募捐实施光伏发电项目，帮助特困户增加收入。,江苏省,扶贫救灾,3
白发苍苍的如柴老者,53732431810153833FP68036,2017/10/16,2017/10/17,一位白发苍苍的如柴老者，在艰难的生活面前，永不放弃。,河北省,扶贫救灾,3
为白血少年穿上校服,53334926199918837SL28932,2017/9/21,2017/10/17,林飞良，突患白血病，全家负债累累，却只是杯水车薪。,广西壮族自治区,疾病救助,3
为消除地贫而行动 ,53666675747643399QO64941,2017/7/17,2017/10/17,为560名地贫亲属提供免费301种地贫基因筛查，防控地贫。,广东省,扶贫救灾,3
务工随迁子女夏令营,53549720788330311WR14168,2017/8/18,2017/10/16,通过夏令营活动，培养学生创造性思维，提升其素质和潜能。,贵州省,教育助学,3
给乡村娃送温暖,53782087222940636IW32208,2017/9/29,2017/10/14,帮甘肃临洮县墁坪小学添置炉子，让师生过个温暖的冬天。,甘肃省,教育助学,3
专业NGO的修炼课,53307055188108671LK55527,2017/7/14,2017/10/14,用专业，让公益更有力量！用专业，为社会组织冠名！,广东省,其他,3
助力梓洋排异抗感染,53119516697365544CK26464,2017/6/27,2017/10/14,花季男孩梓洋患骨髓异常综合征，移植后排异感染求帮助。,河北省,疾病救助,3
1岁女童妈妈的呼唤,53923044250625231ZO24839,2017/6/22,2017/10/14,涵颖白血病严重感染，病情危重！妈妈救女心切求帮助。,湖北省,疾病救助,3
 临终关怀安宁呵护,53203436318925979GP67222,2017/7/14,2017/10/14,融合死亡教育理论及生命关怀实践，推动临终关怀社会服务。,广东省,其他,3
阅读陪伴我成长,53816154459409428VP97848,2017/7/24,2017/10/13,让孩子们多读书，读好书，培养孩子们的阅读习惯。,甘肃省,扶贫救灾,3
书包有礼,53763654030285972PT35414,2017/8/9,2017/10/13,为陕南山区白河县留守儿童送去充满爱心的[有馅儿]书包。,陕西省,教育助学,3
流浪动物暖心行动,53943502794052949EU45475,2017/9/12,2017/10/13,用爱暖心流浪动物，为它们撑起希望。,辽宁省,自然保护,3
给孤寡老人备年货,53803254817743112AZ97750,2017/7/13,2017/10/13,为衡东孤寡老人送上年货大礼包，让银发一族安享温饱晚年。,湖南省,扶贫救灾,3
妈妈，我想自己走 ,53182945002313512BA57755,2017/9/21,2017/10/12,12岁先天性脊柱纵裂患儿杨慧如今有治愈希望，帮筹手术费。,山东省,疾病救助,3
再障少年九年移植梦,53852370604734543UT62469,2017/6/6,2017/10/12,王豪波确诊为重型再生障碍性贫血，急筹移植救命善款。,北京市,疾病救助,3
一个贫困家庭的呼唤,53383455638550447ER76867,2017/8/16,2017/10/12,"倾情关爱贫困家庭,帮助因病到贫的农村人.",全国范围,扶贫救灾,3
为海上长城添能量,53349939714863421OE84236,2017/8/17,2017/10/12,舒缓海警官兵心理压力，提高心理素质，增强部队战斗力。,浙江省,其他,3
献爱帮扶困境老人,53622989080958455NZ84822,2017/8/14,2017/10/12,爱心汇聚，滴水成河，让每位居家养老的老人安享晚年！,安徽省,扶贫救灾,3
与互联网共创我的梦,53364632273057733PG85431,2017/8/11,2017/10/12,互联网、助残、搭建残疾人实现创业与就业梦想的平台。,甘肃省,教育助学,3
海军爸爸急救女,53222644578591523VF18844,2017/6/1,2017/10/12,募集（紧急）医疗费30万元，用于陈红颖移植手术费用。,河北省,疾病救助,3
